"","Date","Temp.moy","Precip.tot"
"3966",2016-11-09,4.9,0.8
"3967",2016-11-10,2.9,0
"3968",2016-11-11,3.9,5.5
"3969",2016-11-12,0.5,0
"3970",2016-11-13,7,0
"3971",2016-11-14,8.2,0
"3972",2016-11-15,10.8,2.4
"3973",2016-11-16,6.8,4
"3974",2016-11-17,5.6,0
"3975",2016-11-18,7.2,0
"3976",2016-11-19,11.1,0
"3977",2016-11-20,1.3,12.5
"3978",2016-11-21,-3.9,13.6
"3979",2016-11-22,-3.1,7.5
"3980",2016-11-23,-3.1,0
"3981",2016-11-24,-1.6,6.6
"3982",2016-11-25,1.6,1.9
"3983",2016-11-26,0.9,3.1
"3984",2016-11-27,-1.1,0
"3985",2016-11-28,-2.6,0.2
"3986",2016-11-29,1.8,7.4
"3987",2016-11-30,6.4,3.3
"3988",2016-12-01,5.6,13.6
"3989",2016-12-02,2.4,2.8
"3990",2016-12-03,-1.1,6.8
"3991",2016-12-04,-4.1,0
"3992",2016-12-05,-3.5,6.2
"3993",2016-12-06,-3.1,0
"3994",2016-12-07,0.1,1.9
"3995",2016-12-08,-1.4,0.8
"3996",2016-12-09,-6.5,0.4
"3997",2016-12-10,-9.7,0
"3998",2016-12-11,-8.2,0
"3999",2016-12-12,-2.8,6.2
"4000",2016-12-13,-3.5,0
"4001",2016-12-14,-3.9,3.1
"4002",2016-12-15,-14.9,1
"4003",2016-12-16,-18.7,0
"4004",2016-12-17,-7,4.9
"4005",2016-12-18,-8.5,6.3
"4006",2016-12-19,-16.7,0.2
"4007",2016-12-20,-8.1,0
"4008",2016-12-21,-0.8,0.5
"4009",2016-12-22,-0.9,5.1
"4010",2016-12-23,0.4,0
"4011",2016-12-24,2.4,4.3
"4012",2016-12-25,-5.1,0.7
"4013",2016-12-26,-4.4,16.8
"4014",2016-12-27,2.8,0
"4015",2016-12-28,-5.2,1.1
"4016",2016-12-29,-4.2,1.6
"4017",2016-12-30,-6.3,2.6
"4018",2016-12-31,-6.8,0.9
"4019",2017-01-01,-1.8,3.6
"4020",2017-01-02,0.2,0
"4021",2017-01-03,0.9,7.3
"4022",2017-01-04,-1.1,5.9
"4023",2017-01-05,-5.8,0.2
"4024",2017-01-06,-8.8,0.2
"4025",2017-01-07,-12.7,0
"4026",2017-01-08,-16.4,0.4
"4027",2017-01-09,-14.6,0
"4028",2017-01-10,-3.7,1.3
"4029",2017-01-11,4.8,3
"4030",2017-01-12,5.6,12.7
"4031",2017-01-13,-7.1,1
"4032",2017-01-14,-12,0
"4033",2017-01-15,-8.4,0.2
"4034",2017-01-16,-4.6,0
"4035",2017-01-17,-0.7,2.1
"4036",2017-01-18,0.8,2
"4037",2017-01-19,-0.1,1.5
"4038",2017-01-20,0.5,0
"4039",2017-01-21,2.1,2.3
"4040",2017-01-22,0.5,0
"4041",2017-01-23,0.1,0.2
"4042",2017-01-24,-1.8,8
"4043",2017-01-25,-2.1,3.5
"4044",2017-01-26,-0.6,7.5
"4045",2017-01-27,-2.3,7.1
"4046",2017-01-28,-2.6,1.5
"4047",2017-01-29,-3.9,1.7
"4048",2017-01-30,-11.1,0.2
"4049",2017-01-31,-11.1,0
"4050",2017-02-01,-7.8,2.4
"4051",2017-02-02,-7.3,0.7
"4052",2017-02-03,-8.1,2.1
"4053",2017-02-04,-9.1,0
"4054",2017-02-05,-3.9,0
"4055",2017-02-06,-9.9,2
"4056",2017-02-07,-5.4,1.5
"4057",2017-02-08,-2.1,4.4
"4058",2017-02-09,-13.3,0.7
"4059",2017-02-10,-15.8,0.4
"4060",2017-02-11,-10.2,1.9
"4061",2017-02-12,-7.7,10.5
"4062",2017-02-13,-7.1,1.6
"4063",2017-02-14,-6.4,0.5
"4064",2017-02-15,-3.1,12.7
"4065",2017-02-16,-5.7,6.3
"4066",2017-02-17,-6.3,0.5
"4067",2017-02-18,0.3,0
"4068",2017-02-19,3.3,0
"4069",2017-02-20,-3.1,0
"4070",2017-02-21,-0.8,0
"4071",2017-02-22,6.1,NA
"4072",2017-02-23,10.5,0
"4073",2017-02-24,3.9,0.5
"4074",2017-02-25,8.8,30.6
"4075",2017-02-26,-3.3,0.9
"4076",2017-02-27,0.3,0
"4077",2017-02-28,3.8,0
"4078",2017-03-01,10.2,15.9
"4079",2017-03-02,-0.4,1
"4080",2017-03-03,-12.2,0
"4081",2017-03-04,-17.6,1
"4082",2017-03-05,-13.9,0
"4083",2017-03-06,-5.4,2.9
"4084",2017-03-07,4.4,5.6
"4085",2017-03-08,4.8,10.8
"4086",2017-03-09,-2.4,0.9
"4087",2017-03-10,-11.4,0.8
"4088",2017-03-11,-19.8,0.2
"4089",2017-03-12,-15.2,0
"4090",2017-03-13,-13.3,0
"4091",2017-03-14,-8.5,14.1
"4092",2017-03-15,-8.3,18.2
"4093",2017-03-16,-9.2,0
"4094",2017-03-17,-7.5,0
"4095",2017-03-18,-3.2,0
"4096",2017-03-19,-1.3,0
"4097",2017-03-20,-1.1,0
"4098",2017-03-21,0.3,2.6
"4099",2017-03-22,-7.3,3.2
"4100",2017-03-23,-8.8,0
"4101",2017-03-24,-2.6,11.2
"4102",2017-03-25,-3.4,0.8
"4103",2017-03-26,-1.1,0.5
"4104",2017-03-27,2.2,4.8
"4105",2017-03-28,3.7,5.6
"4106",2017-03-29,1.4,0
"4107",2017-03-30,0.1,0
"4108",2017-03-31,2.3,6.7
"4109",2017-04-01,1.1,12.6
"4110",2017-04-02,2.9,0
"4111",2017-04-03,3,0
"4112",2017-04-04,5,14.9
"4113",2017-04-05,3.5,1.5
"4114",2017-04-06,4.5,24.4
"4115",2017-04-07,2.1,18.8
"4116",2017-04-08,0.8,4.1
"4117",2017-04-09,6.4,0
"4118",2017-04-10,18.1,0
"4119",2017-04-11,12.6,3.8
"4120",2017-04-12,7.2,0.6
"4121",2017-04-13,7.1,0
"4122",2017-04-14,6.9,0
"4123",2017-04-15,11.7,9.1
"4124",2017-04-16,13.6,21.4
"4125",2017-04-17,5.1,0.4
"4126",2017-04-18,4.2,0
"4127",2017-04-19,7.6,14.3
"4128",2017-04-20,6.3,2
"4129",2017-04-21,8.2,5.2
"4130",2017-04-22,6,1.3
"4131",2017-04-23,9.4,0
"4132",2017-04-24,4.7,0
"4133",2017-04-25,10.6,4.6
"4134",2017-04-26,15.4,3.3
"4135",2017-04-27,18.2,0
"4136",2017-04-28,18.1,0
"4137",2017-04-29,10.9,0
"4138",2017-04-30,3.5,2.3
"4139",2017-05-01,9.5,25.9
"4140",2017-05-02,11,1.8
"4141",2017-05-03,7.1,2.3
"4142",2017-05-04,8.4,0.3
"4143",2017-05-05,8.3,12.2
"4144",2017-05-06,15,2.5
"4145",2017-05-07,8.6,12.8
"4146",2017-05-08,2.9,0.3
"4147",2017-05-09,4.1,0.2
"4148",2017-05-10,5.5,0
"4149",2017-05-11,9.3,0
"4150",2017-05-12,13.1,0
"4151",2017-05-13,13,0.6
"4152",2017-05-14,8.7,6.5
"4153",2017-05-15,12.1,2.6
"4154",2017-05-16,14.2,0
"4155",2017-05-17,20.7,0
"4156",2017-05-18,23.8,0
"4157",2017-05-19,12.3,0.2
"4158",2017-05-20,8.9,0
"4159",2017-05-21,13.2,1.7
"4160",2017-05-22,10.7,12.4
"4161",2017-05-23,14.5,0
"4162",2017-05-24,17.2,0
"4163",2017-05-25,14.7,4.5
"4164",2017-05-26,10.8,2.5
"4165",2017-05-27,14,0
"4166",2017-05-28,17.5,0
"4167",2017-05-29,13.4,4.6
"4168",2017-05-30,13.5,3.7
"4169",2017-05-31,17.5,7.2
"4170",2017-06-01,12.8,0.9
"4171",2017-06-02,8.9,7.4
"4172",2017-06-03,10.5,3.5
"4173",2017-06-04,14.7,0.5
"4174",2017-06-05,12.7,14
"4175",2017-06-06,9.4,15.1
"4176",2017-06-07,14,0
"4177",2017-06-08,18.9,0
"4178",2017-06-09,18.3,0
"4179",2017-06-10,17.5,0
"4180",2017-06-11,24.8,0
"4181",2017-06-12,NA,NA
"4182",2017-06-13,19.1,0
"4183",2017-06-14,14.1,0
"4184",2017-06-15,16,0
"4185",2017-06-16,15.4,14.2
"4186",2017-06-17,21.3,0
"4187",2017-06-18,24.6,4.4
"4188",2017-06-19,20.3,17.4
"4189",2017-06-20,19.3,8.6
"4190",2017-06-21,16.7,34.7
"4191",2017-06-22,17.8,0
"4192",2017-06-23,20.1,29.9
"4193",2017-06-24,18.8,6.6
"4194",2017-06-25,17.1,12.4
"4195",2017-06-26,16.1,0.2
"4196",2017-06-27,15.6,12.9
"4197",2017-06-28,16,9.8
"4198",2017-06-29,15.6,8.7
"4199",2017-06-30,19.7,0.8
"4200",2017-07-01,20.9,11.6
"4201",2017-07-02,20,0
"4202",2017-07-03,18.8,0
"4203",2017-07-04,18.8,0
"4204",2017-07-05,19.8,0
"4205",2017-07-06,22.1,0
"4206",2017-07-07,22.4,0.2
"4207",2017-07-08,18.3,24.9
"4208",2017-07-09,18.3,0
"4209",2017-07-10,20,12.2
"4210",2017-07-11,21.6,1.3
"4211",2017-07-12,17.4,0
"4212",2017-07-13,14.5,8.9
"4213",2017-07-14,15.9,22.6
"4214",2017-07-15,20.1,3.6
"4215",2017-07-16,20.9,3.1
"4216",2017-07-17,20.4,2.7
"4217",2017-07-18,21.7,0
"4218",2017-07-19,21.9,0
"4219",2017-07-20,21.6,5.2
"4220",2017-07-21,20.7,0
"4221",2017-07-22,18.7,0
"4222",2017-07-23,18.3,0
"4223",2017-07-24,14.9,20.2
"4224",2017-07-25,16.6,1.9
"4225",2017-07-26,18.6,0
"4226",2017-07-27,20,3.5
"4227",2017-07-28,16.7,0
"4228",2017-07-29,16.5,0
"4229",2017-07-30,16.8,0
"4230",2017-07-31,20.6,0
"4231",2017-08-01,19.9,0
"4232",2017-08-02,22.6,6
"4233",2017-08-03,21.6,0
"4234",2017-08-04,23.7,0
"4235",2017-08-05,18.8,10.3
"4236",2017-08-06,16,0.4
"4237",2017-08-07,16.8,2.2
"4238",2017-08-08,17.7,0.5
"4239",2017-08-09,18.6,0
"4240",2017-08-10,20,0
"4241",2017-08-11,22.2,2.4
"4242",2017-08-12,20.8,42.7
"4243",2017-08-13,19,4.1
"4244",2017-08-14,19.3,0
"4245",2017-08-15,20.4,0
"4246",2017-08-16,16.2,0
"4247",2017-08-17,17,0
"4248",2017-08-18,20.3,25.4
"4249",2017-08-19,21.2,0.3
"4250",2017-08-20,19.9,0
"4251",2017-08-21,21.4,0
"4252",2017-08-22,23.8,26.7
"4253",2017-08-23,17.2,2.5
"4254",2017-08-24,14.5,0
"4255",2017-08-25,14.6,0
"4256",2017-08-26,14.1,0
"4257",2017-08-27,15.1,0
"4258",2017-08-28,18.3,0
"4259",2017-08-29,17,0
"4260",2017-08-30,16.4,0
"4261",2017-08-31,12.7,3.6
"4262",2017-09-01,9.6,0
"4263",2017-09-02,11.6,0
"4264",2017-09-03,12,27.8
"4265",2017-09-04,17.5,1.2
"4266",2017-09-05,16.1,11.3
"4267",2017-09-06,14.6,5.8
"4268",2017-09-07,15,15.9
"4269",2017-09-08,13.8,2.9
"4270",2017-09-09,13.5,0
"4271",2017-09-10,11.8,0.2
"4272",2017-09-11,14.2,0
"4273",2017-09-12,16.4,0
"4274",2017-09-13,18.6,0
"4275",2017-09-14,20,0
"4276",2017-09-15,20.7,0
"4277",2017-09-16,20.7,0
"4278",2017-09-17,21.3,0
"4279",2017-09-18,22.6,0
"4280",2017-09-19,21.3,0
"4281",2017-09-20,20.5,0
"4282",2017-09-21,19.5,0
"4283",2017-09-22,18.1,0
"4284",2017-09-23,20.1,0
"4285",2017-09-24,23.3,0
"4286",2017-09-25,24.9,0
"4287",2017-09-26,24.3,0
"4288",2017-09-27,23.6,1.4
"4289",2017-09-28,12.1,0
"4290",2017-09-29,8.8,0
"4291",2017-09-30,8.8,0
"4292",2017-10-01,9.7,0
"4293",2017-10-02,12,0
"4294",2017-10-03,16,0
"4295",2017-10-04,19.5,8.2
"4296",2017-10-05,14.7,0
"4297",2017-10-06,13.5,0
"4298",2017-10-07,16.3,1.7
"4299",2017-10-08,19.6,11.5
"4300",2017-10-09,16.5,34.8
"4301",2017-10-10,17,0
"4302",2017-10-11,8.6,0
"4303",2017-10-12,9.2,0
"4304",2017-10-13,11.3,0
"4305",2017-10-14,15.5,0
"4306",2017-10-15,15.4,3.4
"4307",2017-10-16,4.7,0
"4308",2017-10-17,5.6,0
"4309",2017-10-18,NA,NA
"4310",2017-10-19,NA,NA
"4311",2017-10-20,11.6,0
"4312",2017-10-21,14.8,0
"4313",2017-10-22,18.6,0
"4314",2017-10-23,18.1,0
"4315",2017-10-24,19.9,1.9
"4316",2017-10-25,13,0.3
"4317",2017-10-26,7.5,23.8
"4318",2017-10-27,8.3,0
"4319",2017-10-28,13.1,0
"4320",2017-10-29,12,5.8
"4321",2017-10-30,12.3,8.7
"4322",2017-10-31,6.1,0.2
"4323",2017-11-01,5.5,3.2
"4324",2017-11-02,11.2,13.7
"4325",2017-11-03,9.4,18.7
"4326",2017-11-04,2.2,0.4
"4327",2017-11-05,8.8,9.5
"4328",2017-11-06,8.1,8.5
"4329",2017-11-07,-0.3,0
"4330",2017-11-08,1.3,0.2
"4331",2017-11-09,3,4.8
"4332",2017-11-10,-5.2,0.2
"4333",2017-11-11,-7.1,0
"4334",2017-11-12,-1.6,0
"4335",2017-11-13,-0.7,0
"4336",2017-11-14,0.3,0
"4337",2017-11-15,1.9,0
"4338",2017-11-16,3.5,4.1
"4339",2017-11-17,-4.8,2.6
"4340",2017-11-18,-2.9,2.6
"4341",2017-11-19,1,18.2
"4342",2017-11-20,-6.6,0.5
"4343",2017-11-21,1.7,0
"4344",2017-11-22,1,4.1
"4345",2017-11-23,-4.7,0.5
"4346",2017-11-24,2.8,0
"4347",2017-11-25,5.7,5.4
"4348",2017-11-26,-2.2,7.9
"4349",2017-11-27,-7.4,3.8
"4350",2017-11-28,-3.4,0.2
"4351",2017-11-29,1.2,0
"4352",2017-11-30,-0.6,4.2
"4353",2017-12-01,1.3,0
"4354",2017-12-02,0.6,0.2
"4355",2017-12-03,2.3,0
"4356",2017-12-04,2.6,0
"4357",2017-12-05,6,12.8
"4358",2017-12-06,2.8,0.2
"4359",2017-12-07,-0.7,0.2
"4360",2017-12-08,-2.5,0.4
"4361",2017-12-09,-2.2,0
"4362",2017-12-10,-3.6,1.1
"4363",2017-12-11,-7.6,0.5
"4364",2017-12-12,-4.7,7.3
"4365",2017-12-13,-12.5,6.8
"4366",2017-12-14,-16.9,0.2
"4367",2017-12-15,-11.8,0
"4368",2017-12-16,-10.9,1.8
"4369",2017-12-17,-15,1
"4370",2017-12-18,-9.2,6.2
"4371",2017-12-19,-0.7,6.9
"4372",2017-12-20,-6.1,0
"4373",2017-12-21,-14,0
"4374",2017-12-22,-10.3,3.9
"4375",2017-12-23,-3.1,16.3
"4376",2017-12-24,-7.4,0
"4377",2017-12-25,-7.2,1
"4378",2017-12-26,-12.8,0.2
"4379",2017-12-27,-21.4,0
"4380",2017-12-28,-24.5,0
"4381",2017-12-29,-22.6,1.8
"4382",2017-12-30,-18.8,0.2
"4383",2017-12-31,-22.9,0.3
"4384",2018-01-01,-23.1,0
"4385",2018-01-02,-17.7,1.6
"4386",2018-01-03,-8.4,0.5
"4387",2018-01-04,-11.1,8.3
"4388",2018-01-05,-19.4,7.7
"4389",2018-01-06,-24.3,2.5
"4390",2018-01-07,-19.5,1.4
"4391",2018-01-08,-6.6,5.4
"4392",2018-01-09,-4.6,2.3
"4393",2018-01-10,-4.3,1.5
"4394",2018-01-11,6.3,1.8
"4395",2018-01-12,4.1,31.1
"4396",2018-01-13,-13,13.7
"4397",2018-01-14,-21.6,0.6
"4398",2018-01-15,-17.7,0.2
"4399",2018-01-16,-11.8,1.3
"4400",2018-01-17,-9.2,0.5
"4401",2018-01-18,-7.4,0
"4402",2018-01-19,-4.2,0
"4403",2018-01-20,1,0
"4404",2018-01-21,-1.4,0
"4405",2018-01-22,-2.8,3.1
"4406",2018-01-23,3,18
"4407",2018-01-24,-5.9,2.1
"4408",2018-01-25,-14.9,0.3
"4409",2018-01-26,-10.2,0.2
"4410",2018-01-27,0.5,2
"4411",2018-01-28,0.5,0.2
"4412",2018-01-29,NA,NA
"4413",2018-01-30,-10.6,0
"4414",2018-01-31,-9.5,1.6
"4415",2018-02-01,-1.4,2
"4416",2018-02-02,-12.5,1.5
"4417",2018-02-03,-13.9,0.4
"4418",2018-02-04,-3,7.7
"4419",2018-02-05,-7.8,4
"4420",2018-02-06,-7.8,NA
"4421",2018-02-07,-9,14
"4422",2018-02-08,-11.5,0.7
"4423",2018-02-09,-9.1,1.7
"4424",2018-02-10,-4,10.3
"4425",2018-02-11,-0.3,3.6
"4426",2018-02-12,-6.2,0
"4427",2018-02-13,-9.2,0
"4428",2018-02-14,0,0
"4429",2018-02-15,4.9,0
"4430",2018-02-16,-2.5,1.5
"4431",2018-02-17,-6.9,0.4
"4432",2018-02-18,-2.3,1.6
"4433",2018-02-19,0.4,1.4
"4434",2018-02-20,8,15.5
"4435",2018-02-21,7.7,1.6
"4436",2018-02-22,-5.5,0
"4437",2018-02-23,-2.8,4.4
"4438",2018-02-24,-0.1,0
"4439",2018-02-25,0.3,3.5
"4440",2018-02-26,2.1,0
"4441",2018-02-27,2.6,0
"4442",2018-02-28,6.3,0
"4443",2018-03-01,-0.5,0
"4444",2018-03-02,-1,0.7
"4445",2018-03-03,0.5,0
"4446",2018-03-04,-0.1,0.7
"4447",2018-03-05,-0.2,0.7
"4448",2018-03-06,-0.1,0
"4449",2018-03-07,-0.4,1.2
"4450",2018-03-08,-2.6,9.7
"4451",2018-03-09,-2.2,1.9
"4452",2018-03-10,-2.8,5.9
"4453",2018-03-11,-2.7,6.5
"4454",2018-03-12,-0.2,0.2
"4455",2018-03-13,-0.9,9.1
"4456",2018-03-14,-1.5,16.4
"4457",2018-03-15,-2.1,5.7
"4458",2018-03-16,-6.6,0
"4459",2018-03-17,-12.1,0
"4460",2018-03-18,-13.6,0
"4461",2018-03-19,-11.6,0
"4462",2018-03-20,-8.9,0
"4463",2018-03-21,-5.5,0
"4464",2018-03-22,-2.1,0
"4465",2018-03-23,-1.8,0
"4466",2018-03-24,-2.8,0
"4467",2018-03-25,-1.1,0
"4468",2018-03-26,0.4,0
"4469",2018-03-27,3.6,1
"4470",2018-03-28,3,0.4
"4471",2018-03-29,6.5,7.9
"4472",2018-03-30,3.6,7.8
"4473",2018-03-31,2.2,0
"4474",2018-04-01,2.5,0.2
"4475",2018-04-02,0.1,0
"4476",2018-04-03,3.1,0.9
"4477",2018-04-04,-0.2,26.8
"4478",2018-04-05,-6.3,0
"4479",2018-04-06,-2.7,3.2
"4480",2018-04-07,-1,0
"4481",2018-04-08,-3,0.8
"4482",2018-04-09,-4.8,0
"4483",2018-04-10,-0.8,0
"4484",2018-04-11,1.4,0
"4485",2018-04-12,5,11.6
"4486",2018-04-13,5.4,5.8
"4487",2018-04-14,-1.2,0.9
"4488",2018-04-15,-2.5,0.3
"4489",2018-04-16,2,6.8
"4490",2018-04-17,2.4,7.8
"4491",2018-04-18,2,4.6
"4492",2018-04-19,1.4,6.2
"4493",2018-04-20,1.5,4.4
"4494",2018-04-21,4.8,0
"4495",2018-04-22,5.5,0
"4496",2018-04-23,9.9,0
"4497",2018-04-24,14.8,0
"4498",2018-04-25,11.2,28.3
"4499",2018-04-26,8.4,15.5
"4500",2018-04-27,NA,NA
"4501",2018-04-28,11.7,5.6
"4502",2018-04-29,5.3,28.7
"4503",2018-04-30,5.7,7.4
"4504",2018-05-01,11.4,0.2
"4505",2018-05-02,20.8,0.2
"4506",2018-05-03,15.6,13.1
"4507",2018-05-04,14.9,10.9
"4508",2018-05-05,13.6,0
"4509",2018-05-06,14.6,0
"4510",2018-05-07,8.7,0
"4511",2018-05-08,13.6,0.2
"4512",2018-05-09,17.5,0
"4513",2018-05-10,15.9,0
"4514",2018-05-11,6.2,0
"4515",2018-05-12,9.2,0
"4516",2018-05-13,13.1,0
"4517",2018-05-14,16.8,0.2
"4518",2018-05-15,12.1,9
"4519",2018-05-16,12.7,0
"4520",2018-05-17,11.1,0
"4521",2018-05-18,9.6,0
"4522",2018-05-19,14.3,3.7
"4523",2018-05-20,13,11.6
"4524",2018-05-21,14.5,0
"4525",2018-05-22,17.3,3
"4526",2018-05-23,15.6,0
"4527",2018-05-24,13.8,0
"4528",2018-05-25,19.7,NA
"4529",2018-05-26,16.5,8.2
"4530",2018-05-27,15.4,1.4
"4531",2018-05-28,17,4.5
"4532",2018-05-29,18.6,0
"4533",2018-05-30,21.2,0
"4534",2018-05-31,24,0
"4535",2018-06-01,23.1,0.8
"4536",2018-06-02,17.1,0
"4537",2018-06-03,17.5,0
"4538",2018-06-04,NA,NA
"4539",2018-06-05,11.8,0
"4540",2018-06-06,12.1,2.4
"4541",2018-06-07,15.2,0
"4542",2018-06-08,16.3,0.2
"4543",2018-06-09,15.3,0
"4544",2018-06-10,12.8,0
"4545",2018-06-11,14.1,0
"4546",2018-06-12,17.4,0
"4547",2018-06-13,20.9,3.1
"4548",2018-06-14,13.1,24.2
"4549",2018-06-15,15.4,0.3
"4550",2018-06-16,18.1,0
"4551",2018-06-17,21.9,0
"4552",2018-06-18,21.8,18.9
"4553",2018-06-19,16.3,0
"4554",2018-06-20,17.3,0
"4555",2018-06-21,14,0
"4556",2018-06-22,16.4,0
"4557",2018-06-23,16.8,0.3
"4558",2018-06-24,16.7,7.9
"4559",2018-06-25,15.1,0.3
"4560",2018-06-26,14.7,0
"4561",2018-06-27,19.2,4.1
"4562",2018-06-28,18.4,0.2
"4563",2018-06-29,NA,NA
"4564",2018-06-30,25.3,5
"4565",2018-07-01,26.4,0
"4566",2018-07-02,27.6,9.9
"4567",2018-07-03,25.1,0
"4568",2018-07-04,25.5,0
"4569",2018-07-05,NA,NA
"4570",2018-07-06,NA,NA
"4571",2018-07-07,17.1,NA
"4572",2018-07-08,NA,NA
"4573",2018-07-09,NA,NA
"4574",2018-07-10,NA,NA
"4575",2018-07-11,NA,NA
"4576",2018-07-12,NA,NA
"4577",2018-07-13,20.7,0
"4578",2018-07-14,20.8,0
"4579",2018-07-15,23.5,0
"4580",2018-07-16,24.8,0
"4581",2018-07-17,20.7,3.3
"4582",2018-07-18,17.2,0
"4583",2018-07-19,17.5,0
"4584",2018-07-20,23.2,0
"4585",2018-07-21,23.5,0
"4586",2018-07-22,21.1,3
"4587",2018-07-23,24,1
"4588",2018-07-24,26.9,0
"4589",2018-07-25,23.9,28.3
"4590",2018-07-26,22.5,3.6
"4591",2018-07-27,23.4,0.3
"4592",2018-07-28,21,0
"4593",2018-07-29,19.7,0
"4594",2018-07-30,20.9,0.2
"4595",2018-07-31,22.4,0
"4596",2018-08-01,23.6,0
"4597",2018-08-02,24,0
"4598",2018-08-03,22.9,0
"4599",2018-08-04,22.5,1.3
"4600",2018-08-05,24.1,0
"4601",2018-08-06,26.6,0
"4602",2018-08-07,22.6,0
"4603",2018-08-08,23.3,37.1
"4604",2018-08-09,22.2,6.2
"4605",2018-08-10,18.5,0
"4606",2018-08-11,20.4,0
"4607",2018-08-12,22.1,0
"4608",2018-08-13,23.4,0
"4609",2018-08-14,23.7,0.3
"4610",2018-08-15,22.6,0
"4611",2018-08-16,18.9,0
"4612",2018-08-17,19.9,1.6
"4613",2018-08-18,18.5,0.5
"4614",2018-08-19,20.5,0
"4615",2018-08-20,21,0
"4616",2018-08-21,20.6,0
"4617",2018-08-22,18.3,1.4
"4618",2018-08-23,17,0.3
"4619",2018-08-24,21,0
"4620",2018-08-25,22.7,0
"4621",2018-08-26,21.2,9.3
"4622",2018-08-27,22,0.3
"4623",2018-08-28,26.2,2.6
"4624",2018-08-29,26.6,1.3
"4625",2018-08-30,16,0.6
"4626",2018-08-31,17.2,0.3
"4627",2018-09-01,22,0
"4628",2018-09-02,22.4,0
"4629",2018-09-03,25.8,4.6
"4630",2018-09-04,21.2,0
"4631",2018-09-05,24.6,0
"4632",2018-09-06,18.6,0
"4633",2018-09-07,16.2,0
"4634",2018-09-08,11,0
"4635",2018-09-09,10.3,0
"4636",2018-09-10,12.7,3.1
"4637",2018-09-11,16.3,10.3
"4638",2018-09-12,19.2,0
"4639",2018-09-13,20.2,0
"4640",2018-09-14,22.2,0
"4641",2018-09-15,22.4,0
"4642",2018-09-16,22.7,0
"4643",2018-09-17,24.8,0
"4644",2018-09-18,17.6,0
"4645",2018-09-19,11.8,0
"4646",2018-09-20,13.6,0
"4647",2018-09-21,17.2,19.1
"4648",2018-09-22,11.6,0.2
"4649",2018-09-23,10.3,0
"4650",2018-09-24,10.5,0
"4651",2018-09-25,12,4
"4652",2018-09-26,17,49.2
"4653",2018-09-27,11.9,0
"4654",2018-09-28,15.3,2.5
"4655",2018-09-29,12.1,2.2
"4656",2018-09-30,8.9,0.2
"4657",2018-10-01,9.3,0.2
"4658",2018-10-02,9.2,14.8
"4659",2018-10-03,9.9,0.9
"4660",2018-10-04,12.1,0.9
"4661",2018-10-05,5.7,0
"4662",2018-10-06,9.8,2.4
"4663",2018-10-07,9.2,1.5
"4664",2018-10-08,11.2,1.1
"4665",2018-10-09,20.7,1
"4666",2018-10-10,NA,NA
"4667",2018-10-11,NA,NA
"4668",2018-10-12,NA,NA
"4669",2018-10-13,4.8,0.3
"4670",2018-10-14,6.9,0
"4671",2018-10-15,8.7,7.3
"4672",2018-10-16,NA,NA
"4673",2018-10-17,4,0.6
"4674",2018-10-18,0.5,0
"4675",2018-10-19,7.2,0
"4676",2018-10-20,8.4,0
"4677",2018-10-21,0.9,0
"4678",2018-10-22,1.2,0.4
"4679",2018-10-23,5.6,7
"4680",2018-10-24,1.2,3.7
"4681",2018-10-25,-0.2,0
"4682",2018-10-26,-0.4,0
"4683",2018-10-27,2.1,6.9
"4684",2018-10-28,3.5,5
"4685",2018-10-29,5,4.5
"4686",2018-10-30,0.9,0
"4687",2018-10-31,3.7,9
"4688",2018-11-01,5.6,11.7
"4689",2018-11-02,5.7,13.9
"4690",2018-11-03,4.2,25
"4691",2018-11-04,2.3,0
"4692",2018-11-05,3.2,2.2
"4693",2018-11-06,8.7,5.6
"4694",2018-11-07,8.3,0
"4695",2018-11-08,4.7,0
"4696",2018-11-09,1.5,4.9
"4697",2018-11-10,0.5,7
"4698",2018-11-11,-3.2,0
"4699",2018-11-12,-0.5,0.2
"4700",2018-11-13,-3.3,8.4
"4701",2018-11-14,-10.7,0
"4702",2018-11-15,-8.4,0.2
"4703",2018-11-16,-3.9,26.1
"4704",2018-11-17,-2.4,3.8
"4705",2018-11-18,-6.6,0
"4706",2018-11-19,-0.7,0
"4707",2018-11-20,-5,4.3
"4708",2018-11-21,NA,NA
"4709",2018-11-22,-15.5,0.2
"4710",2018-11-23,-10.6,0
"4711",2018-11-24,-1,0
"4712",2018-11-25,3.5,12.6
"4713",2018-11-26,3,1.8
"4714",2018-11-27,0,9.9
"4715",2018-11-28,-0.5,13
"4716",2018-11-29,-0.8,3.8
"4717",2018-11-30,-1.4,0
"4718",2018-12-01,-1.7,0
"4719",2018-12-02,2.2,4.3
"4720",2018-12-03,1.3,8.8
"4721",2018-12-04,-5.3,0.4
"4722",2018-12-05,-6.7,0.8
"4723",2018-12-06,-2.9,2.5
"4724",2018-12-07,-9.4,1.2
"4725",2018-12-08,-14.7,0.5
"4726",2018-12-09,-6.4,0.2
"4727",2018-12-10,-8.4,0.2
"4728",2018-12-11,-8.8,0.7
"4729",2018-12-12,-11.1,0.4
"4730",2018-12-13,-9.1,0
"4731",2018-12-14,-0.4,4.1
"4732",2018-12-15,1.3,0
"4733",2018-12-16,0.8,0.2
"4734",2018-12-17,-4,3.2
"4735",2018-12-18,-8.7,0.4
