"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0201_25_07_2006_1","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0204_26_09_2006_1b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0217_09_05_2007_1","FLD0218_09_05_2007_2","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0336_19_03_2015_L1","FLD0337_19_03_2015_L2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_6",0,0,0,0,0,0.00272375196833638,0.00191341784262138,0,0.00178388730029644,0.00188421680029225,0.00654940119760479,0,0.00195739405604672,0.00389020963907499,0.00208811860513677,0.00172075156866494,0.00196998123827392,0.00119506676439657,0,0.00445984923770512,0,0.00718342287029931,0.0039377171535195,0,0,0.00120819025817118,0,0.00248690786484612,0.0022387785811282,0.00258188378212873,0.00263863532633501,0.00174204618387101,0.00141726515597879,0.00797495714392189,0.0094539472201564,0.00273266305748904,0.00208041978248055,0.00854480101590581,0.000908059023836549,0.0050843314593009,0.00796539174620614,0.000888158997218219,0.000523715587521603,0.000605725422032604,0.00261664612903717,0.00361333279201007,0,0.00191496267445635,0.0016754039885424,0.00158336077825349,0.00313199105145414,0.00207997504029952,0.00294906166219839,0.00869808298121687,0.00708572526601494,0.000557506829458661,0.000505030099793948,0.4975951027547,0.491673172001041,0.0594639417932805,0.0621767127625884,0.0107040121120363,0.00783557350370683,0.0761025139152242,0.045164858647694,0.0537871556009085,0.0518096262436139,0.0137781912352601,0.0124418369411289,0.00277238097317121,0.0155111346333917,0.00969361000824032,0.00410012576015987,0.00251155526476858,0.00331651217446286,0.00189393939393939,0.0025817329223636,0.00338640847978709,0.0073090676482,0.00609849563141875,0.00952315624607013,0.0158008139813263,0.00884955752212389,0.00356968215158924,0.00293912801225797,0.00144910035019925,0.000415459133007721,0.000402055728420096,0.0012047881724224,0.00182013733763548,0.00153746809753698,0.00759083635795965,0.234161573976513,0.216100088462025,0.325093731748215,0.303216172754422,0.00492853622474125,0.0307390451275343,0.00112939657954179,0.00494929985514244,0.0169985583701662,0.0149827604221085,0.0398209621245102,0.0130603418686071,0.0167139046348783,0.0279333424395574,0.0243353804626442,0.0199315942866777,0.102063273727648,0.0625943950327236,0.112846347607053,0.0800363801728058,0.0135268562401264,0.0167920673675818,0.0127033970882101,0.00630133414453957,0.00215262310979444,0.00950064421351765,0.00392456734175222,0.0070218835404656,0.00840920505324971,0.0209959205391983,0.016941238271731,0.00438392240617924,0.00226882996966099,0.00350677486872544,0.00206980043999531,0.0244256078518849,0.0138840740483949,0.0205176230206028,0.0252357182473655,0.0360466137031998,0.0462090249395279,0.0438897590562202,0.00481479455052799,0.00970873786407767,0.00936663693131133,0,0.0172862045457172,0.0150115473441109,0.0460181929795189,0.0389042908808799,0.0615396494479191,0.05340906636719,0.0638280681909994,0.0414005457067512,0.0548782018560514,0.043039656582175,0.0407021626520178,0.0360005170630817,0.010200747812829,0.0123264355460002,0.0300486080424216,0.0194177322202261,0.079137065536468,0.0735810359263498,0.0557912430961338,0.0501691848973165,0.0561264274203331,0.0600903157255616,0.0269573345653412,0.0221906960001694,0.0527001911405896,0.0603892792384406,0.0131578947368421,0.0162574263221048
"ASV_710",0,0,0,0,0,0,0,0,0,0,0,0,0.000815580856686132,0.000468265975073842,0.000284743446155014,0,0,0.000191210682303451,0,0.000242383110744843,0,0.000491174213353799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311996256044927,0.000205014981864059,0.00013977141997011,0,0,0,0.000278252573836308,0,0,0,0,0,0,0.000125702361947381,0,0,0,0,0.000109148857211465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244927181264955,0,0,0,0,0,0,0,0.000149651719634306,0,0,0,0,0,0.0003597502909745,0.000206539558779868,0.000225831668548597,0.00012402331638348,0,0,0,0,0,0,0,0.000109716930319775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000848722526266499
"ASV_268",0,0,0,0,0,0,0.000418560153073427,0,0,0,0,0,0,0.000324184136589583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263038331858725,0,0.000198606444779133,0,0,0,0,0.000101413021431952,0,0,0,0,0,0,0,0,0,0.00015213058889751,0.000135330816180152,0,0,0,0.000114001976034251,0,0.000467994384067391,0.000236555748304684,0.000107516476900085,0.000120097038407033,0,0,0.000437254044599913,0,0.00398566231542906,0.0036947112847039,0.000181680545041635,0,0.00568842131017188,0.00262717936470026,0.00589222818394286,0.00371067491261092,0.000678852487868655,0.00121383775035404,0.000141893514374904,0.000732809510238977,0.000269683122331261,6.02959670611746e-05,0,0.000155088698805817,0,0,0,7.34052704984218e-05,0.00010948825191057,0.000160053046152439,0.00550634426621978,0.00780843310775638,0.000407497962510187,9.75066165204067e-05,0,6.07988975133251e-05,0,0.000154901336454308,0,0,0.000156109745150841,0.000498093833215196,0.000231686254686381,0.00203477965973962,0.00062026188835286,0.00566781665845244,0.0039241334205363,0,0.000523096732657331,0,0,0,0.000240269101393561,0.000125041680560187,0,0,0,0,0.000232357003627351,0.000138973334491444,0.00057877547645624,0.00661532385466035,0.000398624744631023,0,0,0,0,0,0.000109716930319775,0,0,0,0,0,0,0,0,0.000225334535117521,0,0,0,0,0.000183290565534709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130235008340894
"ASV_407",0.00297324083250743,0.000990479270683835,0.00108426587017451,0.00218476903870162,0.000702296509586347,0,0.000298971537909591,0,0,0,0.000449101796407186,0,0,0,0,0,0,0.000254947576404602,0,0.000484766221489687,0,0.00156561780506523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025999688003744,0,0,0,0,0,0,0,0.000668735287823668,0,0,0,0.000452627071992171,0,0.000142642395514445,0.000182844850766335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75066165204067e-05,0,0,0,0,0,0,0,0.000593881108833503,0.000273811028265723,0.000697100438984871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012402331638348,0,0,0,0,0,0,0,0.000119691196712482,0.000180289235444864,0.000188453352252572,0,0,0,0,0,0,0,0,0.000240340173784433,0.000175569503577229,0.000319737537186866,0.000366581131069417,0,0,0,0,0,0,0.000212065405435571,0,0.000180166267727074,0,0.000150047899906509,0.000198161669435849,0.000284516447561108,0.000255519215044971,0.000190197021738401,0,0,0,0.000167202111523808,0.000343442882806721,0,9.98594286504382e-05,0.000160089650204114,0.000226138229086402,0.000285917274601882,0.000388964784456588,0.000118186799608909,0.000307027759544328,0.000378757850417074,0.000325815956482321,0,0
"ASV_206",0,0.000303207940005256,0.000204578466070661,0.00187265917602996,0.000632066858627713,0.00859684215006171,0.0121681415929204,0.0135275754422477,0.00312180277551877,0.00436446136394224,0.00643712574850299,0.00259487512163477,0.00665513979055884,0.00893307398602406,0.0032650581825775,0.00238124206976865,0.00101313320825516,0.00274068644634947,0,0.0074169231887922,0,0.003960092095165,0.00375756015956762,0,0,0,0,0.000669552117458571,0.000789077696627152,0,0.000299520766773163,0,0,0,0.000439456426205125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564610631724726,0.00480994228069263,0,0,0,0,0,0.000477004412290814,0.00162633359354671,0,0,0,0,0.000318062266805309,0.000238834487700024,0.000340147250842139,0.000301156224791611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358244410812468,0.00252748641476052,0.00412608097669424,0.00374454399264875,0,0,0,0,0.00060199927126404,0,0.000952329124945581,0.000326079494748404,0,0.000426854254883213,0.000648664483527061,0.000505816894284269,0.00141783938207597,0.000529257619373411,0.000399548336662903,0.000261827001254014,0,0.000564718388227283,0.000311421379077674,0.000217287384294468,0,0,0,0,0,0,0,0,0,0,0.000208281805282547,0,0,0,0,0.000504762322784532,0.000180721216670837,0.000449895024494285,0,0,0,0,0,0,0,0,0.000398939592824235,0,0,0.000381080133530479,0.000259412055129246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_168",0.00726792203501817,0,0,0,0,0.00289398646635741,0.00310930399425975,0.00450919181408255,0,0,0.00172155688622754,0,0.00107656673082569,0,0.00130981985231307,0.00119931169937253,0,0.000780776952739093,0,0.00322369537290642,0,0.0022102839600921,0.00175009651267533,0,0,0,0,0.00059781439058801,0.000550519323228245,0,0,0,0,0,0,0,0,0,0,0,0.000618004532033235,0,0.000296772166262242,0,0,0,0,0,0,0,0.00093746670927879,0.000883989392127294,0,0,0,0,0,0.00133163731764519,0,0,0,0,0,0,0,0.000932661816825219,0.000806668459263243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136017931377996,0,0.00101738982986981,0.00114863312657937,0,0,0.0010487253952888,0,0.00191689241639339,0.00135826977327343,0.00253047453199826,0.000789455618864557,0.00102812048460598,0.0013147111050403,0.000931147403772716,0.000758725341426404,0.00336472330970268,0.00193630836356126,0.00232780335273169,0.00181900864029104,0.00232030015797788,0.00257445147574202,0.00217994965354372,0.000467167876233106,0,0.000650234204727444,0.000371090894778864,0.000448841987671807,0.000553745508866367,0.000942266761262859,0.00116735491967139,0,0,0,0.000637863028677801,0.000683136292661164,0,0,0,0.000812008954044682,0.00113993382823143,0.00099976672109841,0,0,0,0,0.000820401418947806,0,0.00136168312963893,0.00106102611493309,0.00166010346691375,0.00183573418568991,0.00174286406814483,0.00179869823026386,0.00151463167672237,0.00116516762060507,0.00142088363298688,0,0.000290412749119686,0.000447908268386634,0,0,0.000486355977836063,0.000307259780462887,0.000551419906258616,0.000343395088612684,0.000441872151657454,0.000635625379477838,0.000451258689415835,0.000349376416033201,0.000581349258779695,0.000864120580235721,0,0
"ASV_269",0,0,0,0,0,0,0.00107629753647453,0,0,0,0.00254491017964072,0,0.000750334388151241,0.00100857286938981,0,0.000782159803938609,0.000581613508442777,0.000414289811657478,0,0.00162396684199045,0,0.00199539524174981,0.00247072448848282,0,0,0,0,0,0.000385363526259772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172026363040136,0,0,0,0.000397503676909011,0.00162633359354671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336998188634736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503778337531486,0.000275607369741067,0,0,0,0,0,0,0,0,0,0.000354735721887194,0.000175103237950708,0.000449633067300435,0,0,0.000104140902641274,0.000669194735668079,0,0.000255406095692151,0.000203364762432982,0.000406004477022341,0.000333639169238469,0.00066651114739894,0.00317338731739345,0.00643350099426834,0.004014272970562,0.0299684542586751,0,0,0.000401808136614766,0.000205359893212856,0.000476153707564409,0.000496728073774917,0.000565565161186071,0.000929835525814368,0.000460247194584146,0.000480376124284546,0.000626531365726497,0.00226215098241986,0,0.000573322583534892,0.000931554621346932,0.000818979182077565,0,0,0,0,0,0,0,0,0.000149741475746285,0.000212488667271079,0,0.00806286399953174
"ASV_481",0,0,0,0,0,0,0,0,0,0.000807521485839534,0,0,0,0.00176500252143217,0.000493555306668692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357755086830141,0.000383115858742929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123575157132204,0.00166398003223961,0,0,0,0,0,0.000675756250745319,0,0.00155146586775091,0,0,0,0,0,0.000373064726730088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141765167915094,0.000758245924428156,0.00156376584961471,0.00158511371467953,0.00369640216855594,0,0,0,0,0,0,0,0,0,0,0,0,0.00045180528483096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230444835347165,0,0,0,0,0,0,0,0,0,0
"ASV_173",0,0,0,0,0,0.00336213133591522,0,0,0.00228232639890868,0.00209571052277403,0.00449101796407186,0,0.00391478811209343,0.00669980548951805,0.00296133184001215,0.0024333860566979,0,0.00124286943497243,0,0.00484766221489687,0,0.00374520337682272,0.00329429931797709,0,0,0.00165331298486583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259933951209119,0.00413395039259529,0,0.00078487028137062,0.000744601638123604,0,0,0.0053464244544262,0.00631017434296123,0.00251444468221699,0,0,0,0.000978653128631721,0.0007919248802685,0.0015471213667336,0.00116160258133907,0,0,0.000611233600384204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104643557880968,0,0,0,0,0,0,0,0,0,0,0.00302613480055021,0.00130378096479791,0.0018761400156345,0.000813041740736147,0,0.00102978059029681,0.00164793813095269,0.00105384381382817,0.00055414060252134,0.00144496489939432,0,0.000967503840092561,0.00181577015698041,0.00230578219226676,0.00208664691891261,0,0.00308666402849228,0.00240517019792164,0.000624845415847642,0.00178451929511488,0.00133467378492685,0.00136216584369147,0.000887409872434831,0.0016569371900101,0.00112603219617983,0.0021994867864165,0,0,0,0,0,0,0,0,0,0.00198691229509967,0.00103879315319891,0,0.000861917473493946,0,0,0,0,0,0,0,0.000660054541348943,0.000760467956645645,0,0,0,0,0,0,0,0,0,0.0100676051391612
"ASV_171",0,0,0,0,0,0,0,0,0,0,0,0.00551410963347389,0,0,0,0.000608346514174474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169021702386586,0,0,0.000430468565033038,0,0,0,0,0.000349143725014402,0,0,0.000581922509574655,0,0.00035702693930542,0,0,0,0.000701991576101087,0,0.000774118633680612,0.000552446376672351,0,0,0.0016893906268633,0.00195160031225605,0.000454739995720094,0,0,0,0.0014068138724081,0.000804495116463238,0.000998496768601117,0.000742134982522183,0,0,0.000512999628893886,0,0,0,0,0,0,0.000289786348428568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922480858522186,0.00080006244389806,0.00367823138374298,0.00242217448081217,0.0021666635265746,0.00124052377670572,0,0,0,0.00136809914694994,0,0,0.000516978667827601,0.000858103933548431,0,0,0.000711438465803873,0.00163788327673001,0.00476140090995662,0.00254301831747712,0.00297055502475463,0.00163986384995935,0,0.00086368694670055,0,0,0,0.000590027333919347,0,0.000997426639270682,0.00155821410634489,0.00169608017027315,0.00147378558608513,0.00089926613460087,0,0,0.000585792577357164,0.0016729868391702,0.00287734867919296,0.00275271014245984,0.00197818450730264,0.00240310758021332,0.00164039258208914,0.00148298730296264,0,0.00187156392560533,0,0,0.00176790728308471,0.000667798213639779,0.00110497237569061,0.00102679946606428,0.00182740071551746,0.00144699047577911,0.0019275384064913,0.00160053656082801,0.00117153831348692,0.000991414554374489,0.000660095546033273,0,0.000580825498239373,0.000716653229418615,0.000668808446095234,0.00129451548134841,0,0,0.000186771258571467,0.000175885289289423,0,0.000265634486945962,0.000376048907846529,0.000307027759544328,0,0.000694129646418858,0,0.00207790687465246
"ASV_348",0,0,0,0,0,0.00063837936757884,0.00098660607510165,0,0,0,0.00112275449101796,0,0,0.000576327353937036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478251512470408,0.000917532205380409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374491761181254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135249366018597,0.000141864094197759,0.000384575044575744,0.000671239124635336,0.000351617440225035,0,0.000390274362877103,0.00181995823674783,0,0.00226086628859958,0.00202159430277969,0.00320354854608181,0.00457815565729235,0,0,0.000396052152147395,0,0.000693839791031781,0,0.00065299544292542,0.00105859855211037,0.000376643893660874,0.000421514078570224,0.00116389800021162,0.00082615823511947,0.00104230000868583,0.000992186531067841,0.00162914691943128,0,0.00016868658033374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435142802152283,0,0.000537026884908426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_193",0.0254377271225636,0,0.00104335017696037,0,0,0,0.0006577373834011,0,0,0,0.00142215568862275,0,0.00322970019247708,0,0,0,0.000656660412757974,0.00156155390547819,0,0.00189058826380978,0,0,0,0,0,0,0.00133910177173465,0,0.000899181561272801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434542150588607,0.00147566671230584,0.00121797734562137,0,0.000535540408958131,0,0.000734679401109619,0.00221583040374987,0,0.000551963412710929,0.000440817555290348,0.000420339634424615,0,0.000363621671851642,0,0,0,0,0,0.000642918851586201,0.000648357697718515,0.000766784407879024,0.000877799357011971,0.00149502554450121,0,0.000758648593971272,0.000698552686153376,0.000434257487549024,0,0.000267024996985202,0,0,0,0,0,0,0,0,0,0,0.000358598207008965,0,0,0,0,0.000309802672908617,0.000506742781500786,0,0.00076103500761035,0.00293109063392019,0.00395972871645815,0.00120579535391978,0.00176889501493223,0,0,0,0,0,0.00162992372792812,0.000775468001741402,0,0.000458486162054018,0.000990301871329053,0.000889298082254841,0.0013970180889756,0.00232779600042324,0.00141995946661159,0.00116390167636585,0.00163986384995935,0.00123420221169036,0,0,0,0,0,0.000303619823000888,0.000548584651598875,0.000798423756970111,0.0011861475700603,0.00125490653864674,0.000867149486936554,0,0,0,0.00107349988846754,0.00123067323025723,0,0.000979848400813459,0.000987578457621911,0.00087580281925098,0,0,0,0,0,0.00113238505713923,0.000834747767049723,0.000625034879178526,0.000616079679638567,0,0,0.00113113032237214,0.000457296160236575,0.000719659249713392,0.000776778413736713,0.000749600026851344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330709122303843
"ASV_215",0,0,0,0,0,0,0,0,0,0,0.00063622754491018,0,0,0,0,0,0,0.000159342235252876,0,0.00089681750975592,0,0.00119723714504988,0.000746364689229185,0,0,0,0,0,0.000183506441076082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298127757681759,0,0.000936229402953135,0.00147788451388156,0,0,0.000587191877179032,0.000301685668673714,0.000395009710655387,0.000344178542618984,0,0,0,0.000189987650802698,0.000239718330961121,0,0,0.000226668098254656,0,0,8.25953287752948e-05,0.000167783475424964,0.000251822979394311,0.000217214848349739,0.0110126885324396,0.00702758979698074,0.00032599837000815,0.000236801782978131,0,0,0,0.000129084447045257,0.000134441962438984,0,0,0.00844843770953467,0.00787733265933696,0.00256231512707953,0.0042039972432805,0,0.00359712230215827,0,0.000281667471430871,0.000174262946944854,0,0,0,0,0,0,0.000240865187754414,0,0,0,0.000192925158818747,0,0,0,0,0,0,0,0,0,0.000654043987229514,0.000189695174446601,0.000449633067300435,0,0.000348841479087871,0.00015621135396191,0.000376422038813295,0,0.000936489017537885,0.000166389351081531,0.000318219725233727,0.000750688130786554,0.000566534475289099,0.00125841221206981,0,0,0,0.000959060813699548,0.000514761123013996,0.000736648250460405,0.00110666164675817,0.00123542583584279,0.000712696801503142,0.00162744260667829,0.00035059372284804,0.000987439435653258,0.000725674570727719,0.000615343305624238,0,0,0.000412075606915704,0.000358290238979589,0.000290605516221072,0.000538465546889927,0.000499297143252191,0.000400224125510286,0.000309893128748032,0.000441872151657454,0.000559729811778992,0.000268606362747521,0.00017998179007771,0.000369949528314351,0.00111910698096102,0,0.000307296087096491
"ASV_454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436606617437689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192029048757921,0,0,0,0,0,0,0,0.000298284862043251,0.000545993448078623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205947119116645,0,0.00248966042664345,0.000652158989496808,0.000583527842614205,0.000785411828985111,0.000711438465803873,0.000493773634896548,0.000867633054703206,0.00112305885086553,0.000277946668982889,0.000509873634020974,0.00148104265402844,0.000332187287192519,0.000246541925103158,0,0,0,0,0,0,0,0,0,0,0,0,0.000460071380771805,0.000468002496013312,0.000567569101538112,0,0.00030724663126015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_186",0,0,0,0,0,0,0,0,0,0,0.000823353293413174,0,0,0,0,0.000382389237481098,0.000262664165103189,0,0,0.000533242843638655,0,0.000399079048349962,0.000437524128168833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041200302135549,0,0,0,0,0,0,0,0,0,0,0,0,0.000666602156780527,0.000648524007397978,0,0,0.00643955956592598,0.00793650793650794,0.00157821527926386,0.00453921672120764,0,0,0.000844088323444859,0.000427388030621095,0.000537652106169832,0.000462489916644259,0,0,0,0.000149276011344977,0.0001498239568507,0,0,0,0,0,0,0,0.00010948825191057,0.000194350127470819,0,0,0,0,0,0,0,0,0,0,0,0.00329508228126976,0.00294873415055394,0.00282608286074948,0.00186078566505858,0,0,0,0,0,0,0.000340117544623422,0.000343241573419373,0,0,0.000240633598727781,0.000313124744080738,0.00220082530949106,0.00141995946661159,0.00406497003387475,0.00305924180412584,0.00118483412322275,0,0,0,0,0.000987392681252785,0.000539768574223802,0.00500708172913882,0.00515112101271039,0.0123714083008159,0.0114692620857714,0.000289049828978851,0,0,0.000286387482263502,0.00036248048182021,0,0.00070946137692264,0.000517655758920318,0.00088882061185972,0.00113993382823143,0.00148298730296264,0,0,0,0,0,0,0,0,0.000128690191233624,0.000237565600501047,0,0.000213404874777068,0.000184098877833658,0.000214636140637776,0.000167820901533883,0,0,0,0.000668808446095234,0.000713304448906267,0,0,0,0,0,0,0,0,0,0,0.000364232380258605,0.00115601861336299
