"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_155",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,20,59,2724,283,33,71,0,0,0,0,0,0,8,0,659,866,214,184,177,194,45,70,19,35,0,0,0,40,18,647,491,466,370,7,25,0,0,7,0,0,0,6,13,7,0,0,0,0,0,0,0,0,0,0,30,32,0,0,14,0,0,0,0,0,0,0,0,7,160,110,0,0,0,8
"ASV_5",107,385,263,37,51,76,139,105,215,2192,48,3726,3772,3991,4943,1739,2637,3263,75,1546,1776,540,738,3870,3076,8922,9620,2586,960,10447,13144,3347,2955,3335,341,1253,1524,5858,4988,2798,4751,5606,308,8251,3143,11412,7528,6347,9198,13011,11143,1084,3261,1673,543,3112,757,1692,869,4828,3354,3694,2981,465,249,15559,648,2213,879,294,903,207,551,730,1068,806,731,82,25,105,128,658,3154,827,4399,1961,543,368,199,112,58,47,0,35,11,29,27,13,72,27,6382,4981,8809,5836,6634,6952,1759,1569,222,422,350,1089,517,1689,954,1721,1287,950,687,107,41,112,160,80,75,52,315,456,163,79,0,0,54,26,44,43,13,0,31,0,99,93,34,0,51,23,162,38,501,639,1009,1679,4572,6559,9243,12529,5259,5507,553,1125
"ASV_293",0,0,0,0,0,25,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,9,0,12,9,19,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,231,0,0,12,0,0,0,0,0,0,922,400,64,33,30,10,22,5,7,12,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,8,23,9,28,27,20,53,14,0,0,4,0,5,22,3,11,10,0,17,0,7,0,0,0,0,0,0,0,0,0,0,11,5,10,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,15,3,33,38,20,6,0,0,0,0,4,4,0,0,3,0,0,0,0,0,4,4,56,9,126,205,299,345,571,942,1345,1991,552,335,53,69
"ASV_70",0,9,0,0,0,0,0,0,0,16,0,12,0,15,0,12,13,20,0,0,0,0,0,358,547,0,16,11,0,28,17,77,56,81,0,0,0,0,0,0,0,0,0,13,1265,15,0,12,447,392,332,431,1039,12,0,23,0,15,0,18,34,44,90,8,9,0,4060,199,273,10,46,54,193,80,82,48,28,0,0,0,8,0,16,8,165,4284,3409,452,33,35,36,23,0,0,0,0,16,0,91,33,560,443,301,270,51,89,0,0,26,12,0,2638,2285,271,474,44,42,27,11,0,22,0,0,41,69,0,124,162,55,24,0,0,0,0,0,11,0,18,104,235,805,450,600,22,97,52,168,35,198,247,157,110,164,75,50,37,114,0,0,0
"ASV_17",0,10,0,6,16,0,16,0,13,57,3,12,56,52,62,73,54,84,5,18,51,3,258,6230,11763,125,252,76,60,120,137,323,197,492,11,16,15,21,26,19,59,76,23,382,12624,543,49,33,4377,3435,2867,2187,6627,54,17,199,47,63,24,128,174,296,662,113,18,371,7689,508,553,31,119,142,520,215,171,136,70,0,0,26,24,0,21,13,146,1582,1282,186,14,13,34,13,3,0,0,14,7,0,653,544,529,459,320,275,19,71,5,14,9,0,16,1441,1104,341,325,33,39,0,0,16,0,14,13,16,83,13,252,300,104,65,0,0,14,8,22,21,0,178,1004,1971,5407,3180,4022,150,315,255,275,42,982,999,825,452,544,381,234,279,378,38,5,35
"ASV_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9539,8185,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10493,17,0,0,907,445,455,1228,3025,9,8,7,0,0,5,14,11,12,45,0,0,10,3473,38,118,7,8,0,17,14,0,0,0,0,0,0,0,0,0,0,0,17,26,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,60,280,53,101,140,0,0,0,16,0,0,0
"ASV_283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,550,413,211,223,62,40,2,0,3,0,8,9,4,4,6,14,0,0,0,7,6,6,8,7,0,12,15,34,20,20,46,100,34,250,117,13,19,11,6,12,17,9,4,15,9,0,0
"ASV_87",0,0,0,0,0,0,0,5,6,0,0,0,0,11,2,15,12,0,0,0,0,0,0,0,0,0,0,1912,1477,170,228,1007,1444,187,9,10,18,7,60,20,51,57,9,31,57,59,5,0,72,201,185,52,171,2,0,8,3,0,0,17,15,6,16,3,2,26,45,36,195,86,122,1176,1068,4599,2341,1703,516,5,3,61,56,32,8,17,0,9,0,1,7,5,6,4,0,0,0,0,6,4,5,0,12,8,60,39,39,193,7,6,22,9,8,7,9,0,7,0,2,0,0,0,4,0,3,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,3,5,0,45,60,80,35,11,10,14,33,18,0,0,4
"ASV_448",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,6,10,52,71,23,0,0,6,0,0,0,5,0,0,6,4,4,0,0,0,0,13,6,0,4,0,0,0,0,0,0,10,6,0,0,0,5,0,20,26,12,32,4,20,29,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,34,47,50,37,14,30,9,20,25,13,0,24
"ASV_844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,3,46,40,12,5,0,0,0,0,4,22,5,7,9,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0
"ASV_910",0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,23,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
"ASV_446",0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,192,15,130,19,22,23,0,24,0,0,0,0,0,5,5,0,0,0,14,10,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,21,16,43,14,48,48,37,22,39,13,0,23
"ASV_69",0,28,15,7,13,35,87,23,25,0,4,49,22,24,13,0,11,0,0,0,5,423,650,93,250,15,15,7,9,6,5,4,0,0,12,17,20,282,479,302,465,525,0,74,22,64,25,19,41,25,31,0,13,0,0,10,5,72,51,298,351,978,1548,418,174,121,798,215,176,32,59,9,12,26,12,14,8,0,3,20,14,184,525,326,362,67,56,26,15,13,5,13,0,0,0,0,8,8,52,32,57,62,103,90,4,35,0,6,5,0,15,130,97,71,51,15,20,0,0,4,8,108,120,113,189,50,29,41,20,10,0,0,116,179,1352,1588,1214,1035,884,650,932,586,717,42,103,69,39,18,702,625,336,376,191,132,38,40,194,19,0,16
"ASV_34",0,48,44,6,14,113,341,41,100,0,16,428,505,1204,860,366,247,0,5,50,54,13,29,48,130,144,276,163,192,37,74,104,196,51,28,9,0,155,646,181,251,239,131,1807,344,2017,2230,1951,773,282,330,137,337,0,0,11,0,58,56,98,252,262,306,38,22,3053,149,4138,7943,596,918,191,430,599,561,346,76,0,0,85,77,5107,8283,4428,3182,1332,749,720,126,88,27,22,0,0,6,0,7,35,11,8,365,365,292,115,0,42,0,0,0,0,16,333,409,180,234,172,149,0,0,0,7,275,222,33,414,51,167,191,41,26,0,0,6,0,11,17,12,9,8,9,38,22,10,0,3,0,10,0,8,12,13,38,34,22,18,22,49,4,0,0
"ASV_1079",0,0,0,0,0,0,0,5,3,0,0,0,6,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,5,2,4,0,0,0,0
"ASV_450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,18,24,3,2,23,48,21,3,4,3,0,3,0,11,0,6,15,0,26,0,0,0,9,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,68,24,121,98,145,32,0,0,3,0,9,21,17,0,7,6,0,0,11,0,0,0,0,0,0,0,0,0,4,15,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_313",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,4,15,35,12,0,0,0,0,3,0,0,0,0,15,0,13,0,0,11,65,64,0,11,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,12,2,3,94,72,264,286,267,53,0,4,4,6,5,21,15,23,66,38,25,2,0,0,5,0,0,0,5,0,0,0,0,11,0,26,14,0,10,0,0,0,0,0,3,9,10,15,21,9,0,2,0,2,0,0,0,21,12,77,36,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,18,15,9,0,0,0
"ASV_45",0,0,0,0,0,0,0,0,0,26,0,10,19,30,30,6,20,35,0,22,30,0,0,0,8,25,28,10,8,16,23,10,7,4,0,0,0,0,0,0,0,0,0,0,0,7,64,59,10,89,66,4,10,8,0,0,0,0,0,0,0,0,6,0,0,0,4,15,12,12,32,55,89,149,155,105,79,0,0,7,5,3,0,0,9,238,48,263,71,38,0,19,0,3,0,0,0,0,0,0,404,321,1137,647,267,633,62,157,15,0,5,33,12,1288,1044,3775,3126,1693,955,20,22,23,26,890,5014,1488,2924,5199,2107,1247,26,0,8,8,20,20,30,10,28,36,105,71,55,0,117,65,1613,331,38,37,142,201,853,3293,2281,1725,1350,1295,94,199
"ASV_158",0,15,23,3,0,7,3,5,0,14,0,16,8,72,61,13,22,24,0,33,24,0,10,49,139,17,22,6,8,19,20,19,8,16,7,6,4,2,6,0,6,6,0,56,28,60,104,105,163,256,218,16,13,19,3,36,14,15,11,38,37,34,7,11,2,76,5,7,182,77,170,41,115,132,221,170,72,8,8,60,49,18,22,11,85,361,96,137,34,48,16,15,4,3,0,0,0,0,8,2,292,277,416,208,41,148,27,29,7,7,10,66,25,39,25,19,31,0,0,12,2,0,12,0,5,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,5,0,0,0,0,7,4,0,0,2,13,58,854,365,188,131,251,0,32
"ASV_484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,26,0,0,31,0,0,0,0,0,18,0,0,0,135,94,34,16,0,0,0,0,7,0,3,8,40,10,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,76,67,0,96,24,0
"ASV_636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,34,29,16,62,0,5,0,0,0,0,0,12,14,21,20,4,0,0,0,0,0,0,0,3,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,24,33,10,9,0,4
"ASV_187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,291,294,497,76,68,115,167,66,99,68,0,6,8,13,22,10,14,27,0,5,17,12,0,0,34,31,30,6,25,8,0,8,0,0,0,31,21,34,39,0,0,23,548,970,586,126,281,23,96,93,97,196,88,4,2,17,21,6,6,9,7,24,25,115,18,14,7,14,0,0,0,0,0,0,0,0,0,0,17,9,12,8,0,0,0,5,9,6,0,20,15,6,0,4,0,0,0,0,0,5,7,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,19,20,15,14,23,11,5,4,8,0,0,0
"ASV_149",0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,12,69,13,0,0,100,90,88,45,69,9,0,0,0,5,4,0,16,0,10,5,0,7,232,109,142,17,46,0,9,11,17,19,0,0,0,6,6,0,0,0,5,10,14,0,5,0,0,0,0,0,0,0,0,0,7,2,35,24,53,33,0,34,0,0,0,0,0,15,0,171,180,40,60,9,3,0,0,0,4,26,42,6,14,15,7,0,0,0,0,8,0,3,5,203,237,468,911,595,944,88,187,149,132,60,6,15,0,0,0,0,0,0,11,0,0,3
"ASV_44",0,0,0,0,0,0,0,0,0,0,0,3,0,11,6,0,5,0,0,3,0,0,0,40,93,14,12,14,8,16,15,23,20,11,0,0,0,0,0,0,0,0,4,59,1349,81,5,0,1189,1018,1053,506,1197,38,0,42,0,20,6,41,74,43,69,10,7,137,91,49,64,27,41,131,149,52,39,62,15,0,0,8,7,0,0,0,632,854,515,363,57,34,10,24,0,0,0,7,0,0,6,4,706,339,1772,1050,102,502,28,92,32,7,28,30,36,148,144,49,41,8,6,0,0,0,6,0,8,0,14,25,0,0,0,0,0,0,4,0,4,0,28,60,198,163,210,23,365,146,408,82,5948,11156,5802,3578,2774,1580,694,400,2161,174,17,89
"ASV_278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,3,0,5,9,4,0,0,0,0,0,0,0,1885,140,62,44,9,14,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,292,45,0,4,0,19
"ASV_67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,17,0,0,11,0,0,0,0,0,0,0,0,0,110,1179,175,0,0,711,465,518,224,372,26,4,99,19,10,20,56,50,62,46,6,3,191,36,11,10,0,12,18,12,12,11,9,0,0,0,0,4,0,0,0,98,190,79,123,37,5,11,0,0,0,0,0,0,0,0,0,13,11,76,75,14,53,0,7,30,0,4,37,41,340,217,169,126,48,25,9,4,6,0,3,0,0,3,10,0,0,7,0,4,4,5,7,8,4,47,114,257,121,199,19,75,61,89,0,5302,7178,4124,2703,2499,1530,541,240,1974,110,12,24
"ASV_88",5,7,0,0,0,13,11,92,164,5,5,61,93,24,38,7,0,21,0,6,13,120,481,86,54,36,53,0,10,13,27,4,5,0,9,13,41,68,80,138,173,318,8,197,52,317,41,60,23,22,20,0,7,7,7,85,19,49,44,110,103,155,175,0,9,367,41,0,7,0,0,0,0,0,11,0,0,0,4,0,12,233,170,183,108,31,13,9,18,6,14,22,8,0,0,0,26,44,1308,756,878,966,224,127,89,108,16,5,63,94,61,72,77,16,14,15,7,0,0,0,0,77,121,369,2406,218,102,159,60,16,0,0,1223,305,259,278,47,34,50,23,126,82,32,15,22,3,21,9,711,531,601,361,396,373,112,63,412,19,0,25
"ASV_862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,31,0,17,18,0,9,0,0,0,0,0,16,0,0,0,0,0,9,3,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_288",0,0,0,0,0,0,0,12,22,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,12,0,18,0,0,0,51,46,0,0,12,14,22,9,7,10,16,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,36,8,8,4,0,0,0,0,0,0,0,0,0,0,0,110,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,19,0,0,0,0,0,17,11,131,60,122,67,81,113,125,8,15,12,24,3,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_499",0,0,0,0,0,0,0,0,0,0,0,12,0,23,22,0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,57,39,41,90,85,29,45,0,0,40,7,7,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_312",0,0,0,0,0,0,0,7,7,27,4,195,177,133,139,76,86,17,0,51,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,16,121,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,69,119,0,12,0,0,0,0,0,0,20,11,19,24,42,34,0,29,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,0,32,49,90,74,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,37,70,50,54,36,4,0,13,11,21,8,24,23,0,0,0,0,0,0,13,23,15,0,0,0,0,7,5,0,13,19,17,10,14,0,5,17,0,0,0,0,0,24,11,619,950,643,233,11,0,73,88,21,15,23,23,37,0,54,20,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_489",0,121,165,14,87,0,8,0,16,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,79,61,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
